date,state,district,mandi,crop,variety,grade,min_price,max_price,modal_price,arrivals_tonnes,temperature_c,rainfall_mm,humidity_pct,demand_score,msp,month,day_of_week
2021-06-21,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1922.52,2072.16,1993.78,34.4,33.9,0.0,45.9,101.0,1975,6,Monday
2021-06-22,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1932.2,2102.28,2013.19,36.6,35.8,0.0,39.0,101.4,1975,6,Tuesday
2021-06-23,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1934.92,2090.86,2009.18,48.0,35.4,0.0,39.0,99.1,1975,6,Wednesday
2021-06-24,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1945.47,2082.51,2010.73,41.9,35.5,0.0,39.6,103.8,1975,6,Thursday
2021-06-25,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1928.68,2071.78,1996.82,37.5,33.3,0.5,44.2,88.3,1975,6,Friday
2021-06-26,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1958.65,2111.51,2031.44,33.5,33.0,0.0,41.6,102.6,1975,6,Saturday
2021-06-27,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1940.89,2069.77,2002.26,,34.2,0.0,44.2,93.5,1975,6,Sunday
2021-06-28,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1927.82,2073.08,1996.99,44.6,33.4,0.0,46.6,94.4,1975,6,Monday
2021-06-29,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,,,1977.63,37.2,34.1,0.0,38.1,95.2,1975,6,Tuesday
2021-06-30,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1922.56,2088.83,2001.74,39.9,32.7,0.0,41.6,97.8,1975,6,Wednesday
2021-07-01,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1968.93,2086.32,2024.83,42.6,32.0,0.0,59.5,104.6,1975,7,Thursday
2021-07-02,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1972.69,2101.26,2033.91,47.0,32.4,0.0,59.5,100.5,1975,7,Friday
2021-07-03,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1938.23,2101.11,2015.79,25.1,32.6,0.0,51.1,102.2,1975,7,Saturday
2021-07-04,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1930.62,2117.27,2019.5,16.5,34.1,0.0,53.9,98.4,1975,7,Sunday
2021-07-05,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1941.18,2111.32,2022.2,38.2,33.1,2.1,57.7,103.0,1975,7,Monday
2021-07-06,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1944.45,2051.97,1995.65,44.6,34.2,0.0,59.1,93.3,1975,7,Tuesday
2021-07-07,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1949.29,2063.34,2003.6,38.2,31.0,6.5,58.8,99.9,1975,7,Wednesday
2021-07-08,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1911.43,2065.34,1984.72,36.2,33.8,0.0,53.8,104.7,1975,7,Thursday
2021-07-09,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1921.11,2063.8,1989.06,47.1,32.3,0.0,55.0,95.3,1975,7,Friday
2021-07-10,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1935.89,2055.52,1992.86,32.7,33.3,3.7,58.5,104.1,1975,7,Saturday
2021-07-11,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1922.38,2056.0,1986.01,53.4,34.3,0.0,61.9,94.7,1975,7,Sunday
2021-07-12,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1908.6,2091.17,1995.54,36.3,33.3,0.0,58.1,94.2,1975,7,Monday
2021-07-13,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1909.27,2093.19,1996.85,48.7,32.0,0.0,63.0,104.2,1975,7,Tuesday
2021-07-14,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1919.06,2088.79,1999.88,38.8,34.1,0.0,54.5,103.7,1975,7,Wednesday
2021-07-15,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1910.98,2081.25,1992.06,41.7,31.2,0.0,61.2,95.6,1975,7,Thursday
2021-07-16,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1974.46,2084.71,2026.96,36.5,30.8,0.0,58.7,99.6,1975,7,Friday
2021-07-17,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1936.13,2087.98,2008.44,33.8,30.9,1.7,63.6,100.3,1975,7,Saturday
2021-07-18,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1919.71,2075.32,1993.81,,31.2,7.5,60.7,97.8,1975,7,Sunday
2021-07-19,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1894.41,2055.33,1971.04,48.0,29.4,0.0,57.4,91.0,1975,7,Monday
2021-07-20,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1896.83,2029.24,1959.88,28.6,30.9,4.6,59.8,97.5,1975,7,Tuesday
2021-07-21,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1882.9,2022.32,1949.29,49.5,32.0,0.0,58.2,91.3,1975,7,Wednesday
2021-07-22,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1885.44,2071.5,1974.04,34.0,30.9,4.2,59.8,99.4,1975,7,Thursday
2021-07-23,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1912.04,2088.16,1995.91,29.5,28.9,0.0,57.7,100.3,1975,7,Friday
2021-07-24,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1874.14,2059.38,1962.35,42.4,34.0,11.8,56.8,96.6,1975,7,Saturday
2021-07-25,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1894.77,1998.24,1944.04,12.5,33.2,0.0,62.3,93.6,1975,7,Sunday
2021-07-26,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1866.91,2041.65,1950.12,37.1,32.5,0.0,56.2,91.0,1975,7,Monday
2021-07-27,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1934.99,2053.03,1991.2,38.2,28.0,0.0,57.4,102.8,1975,7,Tuesday
2021-07-28,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1908.21,2067.33,1983.98,31.3,32.1,5.8,57.2,102.3,1975,7,Wednesday
2021-07-29,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1928.61,2072.98,1997.36,47.5,31.3,0.0,57.1,101.7,1975,7,Thursday
2021-07-30,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1923.95,2086.85,2001.52,49.5,28.8,0.0,55.9,102.3,1975,7,Friday
2021-07-31,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1914.36,2065.26,1986.22,29.6,29.0,0.0,56.6,98.3,1975,7,Saturday
2021-08-01,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1903.74,2025.46,1961.7,27.5,28.2,0.0,61.4,99.1,1975,8,Sunday
2021-08-02,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1876.65,2025.22,1947.4,20.8,30.9,0.0,61.9,85.0,1975,8,Monday
2021-08-03,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1894.14,2032.74,1960.14,48.5,30.3,0.0,63.9,92.7,1975,8,Tuesday
2021-08-04,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1892.31,2017.09,1951.73,40.1,32.5,0.0,57.8,99.2,1975,8,Wednesday
2021-08-05,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1856.62,2006.85,1928.16,55.3,30.6,0.0,60.2,99.1,1975,8,Thursday
2021-08-06,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1868.45,1971.23,1917.39,39.6,29.2,7.7,65.8,99.8,1975,8,Friday
2021-08-07,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1871.08,2000.94,1932.92,39.6,31.2,9.8,65.9,100.6,1975,8,Saturday
2021-08-08,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1858.76,1982.97,1917.91,9.2,31.0,0.0,64.9,101.7,1975,8,Sunday
2021-08-09,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1860.32,1982.48,1918.49,49.0,30.5,0.0,61.2,104.2,1975,8,Monday
2021-08-10,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1839.0,1978.36,1905.36,31.3,32.3,0.0,59.4,96.0,1975,8,Tuesday
2021-08-11,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1862.11,1964.85,1911.03,45.4,29.7,9.3,64.8,101.7,1975,8,Wednesday
2021-08-12,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1808.45,1963.03,1882.06,26.1,30.9,3.8,64.0,81.7,1975,8,Thursday
2021-08-13,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1804.77,1983.17,1889.72,38.2,31.8,4.3,59.7,98.4,1975,8,Friday
2021-08-14,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1812.67,1941.55,1874.04,44.5,31.7,0.0,62.9,94.6,1975,8,Saturday
2021-08-15,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1802.81,1948.22,1872.05,7.9,29.3,0.0,55.8,100.5,1975,8,Sunday
2021-08-16,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1838.35,1938.16,1885.88,32.9,29.5,6.6,60.5,101.6,1975,8,Monday
2021-08-17,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1797.44,1932.74,1861.87,45.9,30.9,0.0,64.6,95.8,1975,8,Tuesday
2021-08-18,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1790.47,1921.49,1852.86,30.4,30.7,3.3,60.3,93.7,1975,8,Wednesday
2021-08-19,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1811.2,1931.63,1868.55,54.7,32.5,0.0,60.4,101.9,1975,8,Thursday
2021-08-20,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1786.98,1929.73,1854.96,31.0,30.5,3.5,61.1,96.9,1975,8,Friday
2021-08-21,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1800.17,1958.57,1875.6,35.4,29.2,0.0,58.4,99.6,1975,8,Saturday
2021-08-22,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1784.82,1928.06,1853.03,9.5,32.5,0.0,57.7,97.8,1975,8,Sunday
2021-08-23,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1765.9,1940.6,1849.09,46.0,32.4,0.0,60.2,92.1,1975,8,Monday
2021-08-24,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1790.13,1931.25,1857.33,47.7,30.8,0.0,58.7,98.0,1975,8,Tuesday
2021-08-25,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1815.89,1933.49,1871.89,29.3,32.9,7.9,65.5,104.1,1975,8,Wednesday
2021-08-26,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1822.69,1938.73,1877.95,32.6,31.4,9.9,63.0,96.8,1975,8,Thursday
2021-08-27,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1866.67,1973.04,1917.32,51.1,32.1,0.0,60.7,100.0,1975,8,Friday
2021-08-28,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1862.05,1992.31,1924.08,53.4,30.5,0.0,61.4,98.9,1975,8,Saturday
2021-08-29,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1879.67,2015.59,1944.39,9.1,28.4,0.0,57.7,106.7,1975,8,Sunday
2021-08-30,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1870.91,2041.24,1952.02,41.2,31.4,1.5,64.2,94.0,1975,8,Monday
2021-08-31,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1875.43,2034.11,1950.99,41.7,31.7,0.0,62.9,105.2,1975,8,Tuesday
2021-09-01,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1847.19,2024.12,1931.44,39.8,31.4,0.0,48.2,98.9,1975,9,Wednesday
2021-09-02,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1861.53,2024.55,1939.16,47.2,31.9,0.0,49.8,108.8,1975,9,Thursday
2021-09-03,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1886.18,2025.72,1952.63,29.6,32.8,0.0,48.9,103.2,1975,9,Friday
2021-09-04,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1873.51,2024.35,1945.34,48.0,33.5,0.0,48.1,101.5,1975,9,Saturday
2021-09-05,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1843.47,2006.34,1921.03,,29.4,0.0,47.3,98.0,1975,9,Sunday
2021-09-06,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1874.96,2035.23,1951.28,34.7,31.0,0.0,54.3,99.8,1975,9,Monday
2021-09-07,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1878.57,2031.97,1951.62,54.7,31.3,0.0,48.0,100.4,1975,9,Tuesday
2021-09-08,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1863.31,2025.33,1940.46,42.1,29.4,0.0,49.7,93.9,1975,9,Wednesday
2021-09-09,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1869.18,2030.99,1946.23,31.1,30.7,0.0,50.5,87.4,1975,9,Thursday
2021-09-10,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1878.66,2021.74,1946.79,36.3,30.8,0.0,43.1,97.6,1975,9,Friday
2021-09-11,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1929.23,2037.19,1980.64,35.1,32.0,0.0,50.5,109.6,1975,9,Saturday
2021-09-12,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1909.63,2063.96,1983.12,,29.2,0.0,53.8,101.2,1975,9,Sunday
2021-09-13,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1893.85,2018.77,1953.34,40.9,27.1,0.0,50.6,105.0,1975,9,Monday
2021-09-14,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1900.09,2007.5,1951.24,34.8,30.2,0.0,43.9,92.7,1975,9,Tuesday
2021-09-15,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1864.29,2010.41,1933.87,40.7,30.8,0.0,47.9,98.7,1975,9,Wednesday
2021-09-16,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1874.48,2011.28,1939.62,35.2,31.0,10.8,53.6,99.2,1975,9,Thursday
2021-09-17,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1857.98,2029.97,1939.88,39.6,27.2,0.0,46.5,103.9,1975,9,Friday
2021-09-18,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1867.86,2002.78,1932.11,43.4,27.4,0.0,46.5,98.0,1975,9,Saturday
2021-09-19,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1874.08,2058.46,1961.88,12.9,30.5,14.3,58.1,97.9,1975,9,Sunday
2021-09-20,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1870.5,2041.44,1951.9,36.0,29.9,0.0,47.5,94.3,1975,9,Monday
2021-09-21,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1876.01,1994.45,1932.41,37.4,31.9,2.4,56.7,100.7,1975,9,Tuesday
2021-09-22,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1893.71,2010.26,1949.21,58.1,27.7,0.0,53.5,97.0,1975,9,Wednesday
2021-09-23,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1907.76,2027.33,1964.7,24.3,28.0,0.0,48.1,103.2,1975,9,Thursday
2021-09-24,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,,,1947.22,40.0,28.4,0.0,50.6,92.9,1975,9,Friday
2021-09-25,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1868.62,2039.75,1950.11,56.8,28.7,0.0,46.1,105.4,1975,9,Saturday
2021-09-26,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1847.41,1994.24,1917.33,36.7,29.0,0.0,51.5,93.5,1975,9,Sunday
2021-09-27,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1887.47,2020.34,1950.74,39.1,28.9,0.0,45.7,97.7,1975,9,Monday
2021-09-28,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1898.05,2053.84,1972.24,41.4,29.5,0.0,42.6,101.6,1975,9,Tuesday
2021-09-29,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1917.93,2036.53,1974.41,34.7,28.7,0.0,49.8,99.2,1975,9,Wednesday
2021-09-30,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1890.32,2052.04,1967.33,24.9,26.3,0.0,48.5,92.4,1975,9,Thursday
2021-10-01,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1921.96,2029.14,1973.0,35.2,30.1,0.0,40.2,102.4,1975,10,Friday
2021-10-02,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1910.4,2019.06,1962.14,50.5,28.1,0.0,40.5,93.6,1975,10,Saturday
2021-10-03,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1927.81,2068.01,1994.57,,25.0,0.0,36.6,109.3,1975,10,Sunday
2021-10-04,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1894.03,2069.91,1977.78,61.9,24.6,0.0,34.2,96.7,1975,10,Monday
2021-10-05,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1931.37,2038.99,1982.62,42.2,26.4,0.0,40.7,104.4,1975,10,Tuesday
2021-10-06,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1911.63,2046.57,1975.89,44.4,23.4,0.0,41.3,108.4,1975,10,Wednesday
2021-10-07,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1864.95,2026.55,1941.9,42.7,27.0,0.0,40.3,96.4,1975,10,Thursday
2021-10-08,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1895.31,2043.68,1965.96,42.6,26.8,0.0,38.6,99.8,1975,10,Friday
2021-10-09,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1871.21,2050.57,1956.62,42.3,26.3,0.0,38.3,102.1,1975,10,Saturday
2021-10-10,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1905.58,2030.42,1965.03,41.4,23.4,0.0,31.3,92.1,1975,10,Sunday
2021-10-11,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1904.92,2040.62,1969.54,41.9,22.5,0.0,40.0,93.4,1975,10,Monday
2021-10-12,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1889.58,2021.51,1952.4,35.6,23.7,0.0,34.6,99.9,1975,10,Tuesday
2021-10-13,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1895.51,2004.44,1947.38,48.6,26.7,0.0,42.4,91.7,1975,10,Wednesday
2021-10-14,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1884.24,2049.13,1962.76,20.8,24.0,0.0,36.9,104.7,1975,10,Thursday
2021-10-15,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1892.36,2066.05,1975.07,30.1,24.3,0.0,42.2,103.6,1975,10,Friday
2021-10-16,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1908.28,2023.8,1963.29,40.7,24.9,0.0,33.3,99.9,1975,10,Saturday
2021-10-17,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1898.68,2036.53,1964.32,11.7,25.2,0.0,37.4,97.1,1975,10,Sunday
2021-10-18,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1903.09,2044.52,1970.44,50.6,23.0,0.0,34.8,100.0,1975,10,Monday
2021-10-19,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1866.83,2035.54,1947.17,37.7,23.5,0.0,39.6,92.5,1975,10,Tuesday
2021-10-20,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1909.85,2033.71,1968.83,54.8,23.1,0.0,40.3,102.7,1975,10,Wednesday
2021-10-21,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1910.64,2064.13,1983.73,36.1,24.8,4.6,43.8,97.5,1975,10,Thursday
2021-10-22,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1919.4,2061.25,1986.95,31.4,21.2,0.0,38.4,109.8,1975,10,Friday
2021-10-23,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1894.47,2064.33,1975.36,33.5,23.7,2.0,35.4,102.2,1975,10,Saturday
2021-10-24,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1915.31,2029.55,1969.71,9.5,24.1,0.0,36.2,97.6,1975,10,Sunday
2021-10-25,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1922.36,2052.79,1984.47,55.8,22.2,0.0,36.9,99.8,1975,10,Monday
2021-10-26,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1905.55,2048.31,1973.53,40.6,21.7,0.0,39.4,92.9,1975,10,Tuesday
2021-10-27,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1903.64,2028.65,1963.17,29.1,21.3,0.0,37.7,103.0,1975,10,Wednesday
2021-10-28,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1882.95,1993.22,1935.46,39.2,25.3,0.0,39.9,99.4,1975,10,Thursday
2021-10-29,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1858.17,2021.63,1936.01,35.2,23.1,0.0,34.7,100.7,1975,10,Friday
2021-10-30,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1836.0,2004.63,1916.3,36.5,23.3,0.0,42.3,96.5,1975,10,Saturday
2021-10-31,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1842.25,1985.52,1910.47,,21.6,0.0,39.2,104.8,1975,10,Sunday
2021-11-01,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1811.18,1981.55,1892.31,32.2,21.3,0.0,32.9,96.0,1975,11,Monday
2021-11-02,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1835.29,1964.46,1896.8,41.3,25.1,0.0,29.5,86.5,1975,11,Tuesday
2021-11-03,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1842.1,1994.67,1914.75,45.2,18.7,0.0,29.2,91.7,1975,11,Wednesday
2021-11-04,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1860.44,2009.14,1931.25,44.7,18.2,0.0,30.2,99.4,1975,11,Thursday
2021-11-05,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1855.09,2020.06,1933.65,40.5,19.2,0.0,32.9,91.0,1975,11,Friday
2021-11-06,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1866.5,1987.19,1923.97,30.7,19.3,4.2,34.8,88.1,1975,11,Saturday
2021-11-07,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1849.57,2001.82,1922.07,15.3,19.3,0.0,28.6,99.0,1975,11,Sunday
2021-11-08,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1853.3,2016.03,1930.79,42.7,17.4,0.0,33.8,88.8,1975,11,Monday
2021-11-09,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1890.35,2058.14,1970.25,55.5,21.5,0.0,31.6,98.7,1975,11,Tuesday
2021-11-10,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1903.2,2028.71,1962.97,50.2,17.1,0.0,35.0,99.9,1975,11,Wednesday
2021-11-11,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1895.58,2027.0,1958.16,38.3,19.3,0.0,26.2,94.7,1975,11,Thursday
2021-11-12,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1880.96,2061.95,1967.15,31.5,21.2,0.0,30.3,96.3,1975,11,Friday
2021-11-13,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1900.87,2061.38,1977.3,41.7,18.6,0.0,29.9,90.4,1975,11,Saturday
2021-11-14,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1915.48,2092.95,1999.99,16.8,18.2,0.0,38.5,92.6,1975,11,Sunday
2021-11-15,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1907.41,2067.87,1983.82,24.0,16.4,0.0,29.4,92.0,1975,11,Monday
2021-11-16,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1903.33,2067.38,1981.45,34.4,19.3,0.0,34.4,93.3,1975,11,Tuesday
2021-11-17,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1958.55,2066.07,2009.75,34.1,15.9,0.0,29.0,97.2,1975,11,Wednesday
2021-11-18,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1927.87,2053.11,1987.51,30.2,16.2,0.0,30.2,94.6,1975,11,Thursday
2021-11-19,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1932.93,2043.39,1985.53,45.9,16.5,0.0,31.5,97.8,1975,11,Friday
2021-11-20,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1951.08,2065.65,2005.64,22.0,19.2,0.0,33.1,100.4,1975,11,Saturday
2021-11-21,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1919.22,2086.5,1998.88,9.6,18.0,0.0,28.1,103.2,1975,11,Sunday
2021-11-22,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1902.76,2060.74,1977.99,47.5,18.7,0.0,31.9,95.6,1975,11,Monday
2021-11-23,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1951.67,2086.3,2015.78,49.7,18.8,0.0,30.0,104.5,1975,11,Tuesday
2021-11-24,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1961.48,2111.86,2033.09,33.7,15.6,0.0,28.0,98.7,1975,11,Wednesday
2021-11-25,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1958.13,2093.69,2022.68,30.3,15.9,4.9,33.0,92.7,1975,11,Thursday
2021-11-26,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1931.12,2110.45,2016.52,42.4,16.0,0.0,24.2,96.5,1975,11,Friday
2021-11-27,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1945.09,2100.95,2019.31,26.5,16.3,8.9,37.0,105.8,1975,11,Saturday
2021-11-28,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1936.65,2122.59,2025.19,9.4,18.5,0.0,25.1,92.4,1975,11,Sunday
2021-11-29,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1926.85,2098.29,2008.49,28.5,16.4,0.0,34.9,95.3,1975,11,Monday
2021-11-30,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1971.05,2110.35,2037.38,40.3,14.8,0.0,31.8,102.9,1975,11,Tuesday
2021-12-01,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1947.12,2100.02,2019.93,31.7,17.0,0.0,33.3,93.8,1975,12,Wednesday
2021-12-02,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1953.3,2109.71,2027.78,45.7,16.7,0.0,33.3,95.1,1975,12,Thursday
2021-12-03,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1938.67,2125.17,2027.48,33.7,20.3,0.0,32.4,98.3,1975,12,Friday
2021-12-04,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1955.52,2129.13,2038.19,36.7,17.1,0.0,35.1,96.2,1975,12,Saturday
2021-12-05,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1975.17,2112.55,2040.59,44.9,15.6,0.0,27.1,95.5,1975,12,Sunday
2021-12-06,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1969.24,2109.24,2035.91,37.9,12.2,0.0,34.1,95.7,1975,12,Monday
2021-12-07,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1973.13,2099.52,2033.32,52.4,18.1,0.0,30.7,96.0,1975,12,Tuesday
2021-12-08,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1977.13,2116.66,2043.57,45.6,16.1,0.0,33.7,100.4,1975,12,Wednesday
2021-12-09,Rajasthan,Alwar,Alwar,Wheat,Dara,Average,1930.14,2093.52,2007.94,43.8,14.3,0.0,31.9,93.5,1975,12,Thursday
